Iteration,Time (s)
1,0.098
2,0.006
3,0.005
4,0.005
5,0.004
6,0.005
7,0.006
8,0.005
9,0.005
10,0.004
11,0.005
12,0.007
13,0.007
14,0.007
15,0.006
16,0.006
17,0.005
18,0.007
19,0.004
20,0.005
21,0.005
22,0.005
23,0.006
24,0.005
25,0.005
26,0.006
27,0.005
28,0.005
29,0.004
30,0.004
31,0.006
32,0.006
33,0.004
34,0.005
35,0.005
36,0.004
37,0.005
38,0.007
39,0.005
40,0.004
41,0.004
42,0.005
43,0.005
44,0.006
45,0.005
46,0.004
47,0.005
48,0.005
49,0.005
50,0.004
51,0.004
52,0.005
53,0.007
54,0.005
55,0.005
56,0.005
57,0.005
58,0.006
59,0.005
60,0.005
61,0.004
62,0.005
63,0.005
64,0.005
65,0.005
66,0.004
67,0.004
68,0.004
69,0.004
70,0.007
71,0.005
72,0.004
73,0.004
74,0.006
75,0.006
76,0.005
77,0.004
78,0.004
79,0.005
80,0.005
81,0.005
82,0.004
83,0.005
84,0.004
85,0.005
86,0.005
87,0.005
88,0.005
89,0.004
90,0.005
91,0.006
92,0.005
93,0.005
94,0.004
95,0.006
96,0.005
97,0.005
98,0.004
99,0.004
100,0.005
101,0.005
102,0.005
103,0.005
104,0.005
105,0.004
106,0.005
107,0.005
108,0.005
109,0.004
110,0.004
111,0.006
112,0.005
113,0.008
114,0.004
115,0.004
116,0.005
117,0.005
118,0.006
119,0.006
120,0.005
121,0.005
122,0.005
123,0.005
124,0.005
125,0.005
126,0.005
127,0.007
128,0.005
129,0.004
130,0.004
131,0.004
132,0.006
133,0.005
134,0.005
135,0.004
136,0.005
137,0.005
138,0.005
139,0.006
140,0.005
141,0.004
142,0.004
143,0.007
144,0.005
145,0.005
146,0.004
147,0.004
148,0.005
149,0.005
150,0.005
151,0.004
152,0.005
153,0.004
154,0.005
155,0.005
156,0.004
157,0.004
158,0.004
159,0.006
160,0.007
161,0.023
162,0.004
163,0.004
164,0.005
165,0.005
166,0.005
167,0.004
168,0.004
169,0.005
170,0.006
171,0.006
172,0.004
173,0.005
174,0.005
175,0.007
176,0.005
177,0.007
178,0.026
179,0.004
180,0.005
181,0.004
182,0.004
183,0.005
184,0.005
185,0.005
186,0.005
187,0.004
188,0.004
189,0.004
190,0.004
191,0.015
192,0.013
193,0.004
194,0.004
195,0.005
196,0.006
197,0.004
198,0.004
199,0.005
200,0.005
201,0.004
202,0.006
203,0.004
204,0.004
205,0.006
206,0.005
207,0.005
208,0.004
209,0.005
210,0.004
211,0.004
212,0.005
213,0.005
214,0.004
215,0.004
216,0.004
217,0.005
218,0.005
219,0.004
220,0.005
221,0.005
222,0.005
223,0.005
224,0.005
225,0.004
226,0.022
227,0.005
228,0.006
229,0.005
230,0.006
231,0.005
232,0.005
233,0.005
234,0.004
235,0.004
236,0.004
237,0.005
238,0.006
239,0.005
240,0.005
241,0.005
242,0.029
243,0.005
244,0.004
245,0.004
246,0.005
247,0.006
248,0.005
249,0.005
250,0.004
251,0.005
252,0.005
253,0.005
254,0.007
255,0.005
256,0.004
257,0.005
258,0.005
259,0.005
260,0.004
261,0.004
262,0.005
263,0.005
264,0.006
265,0.004
266,0.004
267,0.004
268,0.004
269,0.005
270,0.006
271,0.004
272,0.004
273,0.004
274,0.006
275,0.005
276,0.005
277,0.004
278,0.005
279,0.006
280,0.006
281,0.005
282,0.005
283,0.004
284,0.006
285,0.005
286,0.005
287,0.005
288,0.005
289,0.004
290,0.005
291,0.004
292,0.005
293,0.005
294,0.004
295,0.004
296,0.005
297,0.008
298,0.004
299,0.007
300,0.004
301,0.005
302,0.007
303,0.004
304,0.004
305,0.005
306,0.005
307,0.005
308,0.004
309,0.004
310,0.004
311,0.007
312,0.005
313,0.005
314,0.004
315,0.004
316,0.027
317,0.006
318,0.004
319,0.004
320,0.004
321,0.004
322,0.006
323,0.005
324,0.005
325,0.004
326,0.005
327,0.005
328,0.005
329,0.006
330,0.005
331,0.004
332,0.004
333,0.005
334,0.005
335,0.005
336,0.004
337,0.004
338,0.02
339,0.004
340,0.004
341,0.005
342,0.005
343,0.004
344,0.006
345,0.005
346,0.005
347,0.004
348,0.005
349,0.004
350,0.004
351,0.005
352,0.004
353,0.005
354,0.004
355,0.005
356,0.004
357,0.004
358,0.004
359,0.004
360,0.006
361,0.005
362,0.005
363,0.004
364,0.005
365,0.004
366,0.005
367,0.006
368,0.004
369,0.005
370,0.005
371,0.006
372,0.005
373,0.005
374,0.004
375,0.004
376,0.005
377,0.006
378,0.005
379,0.004
380,0.004
381,0.004
382,0.005
383,0.005
384,0.005
385,0.005
386,0.004
387,0.004
388,0.006
389,0.006
390,0.004
391,0.004
392,0.004
393,0.006
394,0.005
395,0.004
396,0.004
397,0.005
398,0.005
399,0.005
400,0.005
401,0.005
402,0.004
403,0.005
404,0.005
405,0.006
406,0.004
407,0.004
408,0.004
409,0.005
410,0.004
411,0.004
412,0.005
413,0.004
414,0.004
415,0.005
416,0.005
417,0.004
418,0.004
419,0.004
420,0.006
421,0.005
422,0.004
423,0.004
424,0.005
425,0.004
426,0.005
427,0.006
428,0.004
429,0.004
430,0.005
431,0.004
432,0.005
433,0.005
434,0.004
435,0.004
436,0.008
437,0.006
438,0.005
439,0.004
440,0.004
441,0.004
442,0.006
443,0.006
444,0.004
445,0.005
446,0.004
447,0.005
448,0.005
449,0.005
450,0.004
451,0.004
452,0.005
453,0.005
454,0.005
455,0.005
456,0.004
457,0.005
458,0.005
459,0.006
460,0.005
461,0.004
462,0.004
463,0.005
464,0.005
465,0.005
466,0.005
467,0.004
468,0.005
469,0.005
470,0.006
471,0.004
472,0.005
473,0.005
474,0.005
475,0.005
476,0.005
477,0.004
478,0.004
479,0.005
480,0.005
481,0.005
482,0.004
483,0.005
484,0.005
485,0.005
486,0.005
487,0.004
488,0.004
489,0.004
490,0.005
491,0.005
492,0.005
493,0.004
494,0.004
495,0.005
496,0.005
497,0.004
498,0.004
499,0.004
500,0.005
501,0.005
502,0.005
503,0.005
504,0.004
505,0.004
506,0.005
507,0.005
508,0.005
509,0.004
510,0.004
511,0.004
512,0.005
513,0.006
514,0.005
515,0.004
516,0.004
517,0.004
518,0.006
519,0.004
520,0.004
521,0.004
522,0.005
523,0.004
524,0.005
525,0.004
526,0.004
527,0.004
528,0.006
529,0.005
530,0.004
531,0.004
532,0.004
533,0.005
534,0.005
535,0.005
536,0.004
537,0.004
538,0.005
539,0.005
540,0.005
541,0.005
542,0.005
543,0.004
544,0.005
545,0.005
546,0.005
547,0.005
548,0.005
549,0.005
550,0.005
551,0.004
552,0.005
553,0.005
554,0.005
555,0.005
556,0.005
557,0.004
558,0.004
559,0.005
560,0.006
561,0.006
562,0.005
563,0.004
564,0.005
565,0.005
566,0.005
567,0.004
568,0.004
569,0.005
570,0.007
571,0.005
572,0.004
573,0.005
574,0.004
575,0.004
576,0.004
577,0.005
578,0.005
579,0.004
