Iteration,Time (s)
1,0.003
2,0.003
3,0.002
4,0.002
5,0.003
6,0.003
7,0.005
8,0.003
9,0.003
10,0.003
11,0.002
12,0.004
13,0.002
14,0.002
15,0.004
16,0.002
17,0.004
18,0.002
19,0.002
20,0.003
21,0.002
22,0.003
23,0.002
24,0.002
25,0.003
26,0.002
27,0.003
28,0.004
29,0.003
30,0.003
31,0.002
32,0.004
33,0.002
34,0.004
35,0.004
36,0.004
37,0.002
38,0.004
39,0.003
40,0.003
41,0.003
42,0.003
43,0.003
44,0.004
45,0.003
46,0.003
47,0.003
48,0.002
49,0.003
50,0.002
51,0.003
52,0.002
53,0.004
54,0.006
55,0.003
56,0.002
57,0.003
58,0.002
59,0.003
60,0.003
61,0.003
62,0.003
63,0.005
64,0.003
65,0.003
66,0.003
67,0.003
68,0.004
69,0.002
70,0.003
71,0.003
72,0.002
73,0.004
74,0.003
75,0.003
76,0.003
77,0.003
78,0.007
79,0.002
80,0.005
81,0.003
82,0.003
83,0.002
84,0.003
85,0.004
86,0.003
87,0.003
88,0.004
89,0.002
90,0.002
91,0.002
92,0.002
93,0.002
94,0.003
95,0.003
96,0.002
97,0.002
98,0.002
99,0.003
100,0.004
101,0.004
102,0.003
103,0.004
104,0.003
105,0.002
106,0.002
107,0.002
108,0.002
109,0.003
110,0.003
111,0.003
112,0.003
113,0.004
114,0.002
115,0.004
116,0.003
117,0.003
118,0.002
119,0.004
120,0.003
121,0.003
122,0.002
123,0.004
124,0.003
125,0.002
126,0.002
127,0.004
128,0.003
129,0.004
130,0.002
131,0.003
132,0.004
133,0.005
134,0.002
135,0.002
136,0.002
137,0.002
138,0.003
139,0.003
140,0.005
141,0.002
142,0.002
143,0.004
144,0.003
145,0.003
146,0.002
147,0.003
148,0.003
149,0.002
150,0.004
151,0.002
152,0.003
153,0.003
154,0.003
155,0.002
156,0.002
157,0.002
158,0.003
159,0.003
160,0.004
161,0.003
162,0.003
163,0.003
164,0.003
165,0.002
166,0.002
167,0.003
168,0.002
169,0.002
170,0.002
171,0.002
172,0.002
173,0.002
174,0.002
175,0.003
176,0.002
177,0.002
178,0.002
179,0.002
180,0.002
181,0.002
182,0.002
183,0.002
184,0.002
185,0.004
186,0.003
187,0.003
188,0.003
189,0.003
190,0.003
191,0.003
192,0.002
193,0.002
194,0.002
195,0.003
196,0.003
197,0.005
198,0.002
199,0.003
200,0.004
201,0.003
202,0.003
203,0.002
204,0.003
205,0.003
206,0.003
207,0.003
208,0.002
209,0.003
210,0.003
211,0.003
212,0.003
213,0.002
214,0.003
215,0.004
216,0.003
217,0.004
218,0.003
219,0.002
220,0.002
221,0.004
222,0.002
223,0.002
224,0.002
225,0.003
226,0.003
227,0.003
228,0.003
229,0.002
230,0.002
231,0.002
232,0.002
233,0.003
234,0.003
235,0.002
236,0.003
237,0.002
238,0.003
239,0.003
240,0.003
241,0.003
242,0.003
243,0.002
244,0.003
245,0.004
246,0.004
247,0.002
248,0.003
249,0.003
250,0.002
251,0.002
252,0.003
253,0.003
254,0.003
255,0.003
256,0.002
257,0.003
258,0.002
259,0.002
260,0.003
261,0.002
262,0.003
263,0.003
264,0.003
265,0.002
266,0.002
267,0.002
268,0.003
269,0.003
270,0.002
271,0.003
272,0.002
273,0.002
274,0.003
275,0.002
276,0.003
277,0.004
278,0.003
279,0.002
280,0.003
281,0.002
282,0.003
283,0.003
284,0.003
285,0.003
286,0.002
287,0.003
288,0.003
289,0.002
290,0.002
291,0.003
292,0.002
293,0.002
294,0.002
295,0.002
296,0.003
297,0.002
298,0.002
299,0.003
300,0.003
301,0.006
302,0.004
303,0.003
304,0.006
305,0.002
306,0.003
307,0.003
308,0.003
309,0.004
310,0.002
311,0.002
312,0.003
313,0.002
314,0.003
315,0.002
316,0.003
317,0.004
318,0.003
319,0.002
320,0.002
321,0.003
322,0.004
323,0.003
324,0.002
325,0.002
326,0.002
327,0.003
328,0.003
329,0.003
330,0.003
331,0.003
332,0.002
333,0.003
334,0.003
335,0.003
336,0.005
337,0.002
338,0.002
339,0.003
340,0.003
341,0.002
342,0.002
343,0.003
344,0.003
345,0.003
346,0.003
347,0.002
348,0.002
349,0.003
350,0.004
351,0.003
352,0.002
353,0.003
354,0.003
355,0.003
356,0.002
357,0.005
358,0.002
359,0.004
360,0.002
361,0.003
362,0.003
363,0.002
364,0.003
365,0.004
366,0.003
367,0.003
368,0.002
369,0.003
370,0.002
371,0.002
372,0.002
373,0.004
374,0.003
375,0.002
376,0.003
377,0.002
378,0.002
379,0.003
380,0.003
381,0.003
382,0.003
383,0.002
384,0.003
385,0.002
386,0.003
