Iteration,Time (s)
378,0.001
379,0.002
380,0.001
381,0.002
382,0.001
383,0.002
384,0.005
385,0.002
386,0.002
387,0.004
388,0.002
389,0.003
390,0.002
391,0.002
392,0.002
393,0.002
394,0.002
395,0.002
396,0.002
397,0.003
398,0.004
399,0.002
400,0.003
401,0.002
402,0.001
403,0.002
404,0.002
405,0.003
406,0.001
407,0.002
408,0.002
409,0.002
410,0.003
411,0.002
412,0.002
413,0.002
414,0.002
415,0.002
416,0.001
417,0.002
418,0.003
419,0.002
420,0.002
421,0.001
422,0.002
423,0.001
424,0.001
425,0.002
426,0.001
427,0.002
428,0.002
429,0.002
430,0.002
431,0.002
432,0.002
433,0.002
434,0.002
435,0.002
436,0.002
437,0.001
438,0.002
439,0.002
440,0.002
441,0.002
442,0.002
443,0.002
444,0.002
445,0.002
446,0.002
447,0.002
448,0.003
449,0.002
450,0.002
451,0.002
452,0.002
453,0.002
454,0.001
455,0.002
456,0.002
457,0.002
458,0.001
459,0.002
460,0.002
461,0.002
462,0.001
463,0.002
464,0.002
465,0.002
466,0.002
467,0.001
468,0.002
469,0.002
470,0.001
471,0.001
472,0.003
473,0.003
474,0.002
475,0.002
476,0.002
477,0.002
478,0.002
479,0.002
480,0.002
481,0.002
482,0.002
483,0.002
484,0.001
485,0.002
486,0.003
487,0.002
488,0.001
489,0.002
490,0.001
491,0.002
492,0.002
493,0.003
494,0.003
495,0.002
496,0.002
497,0.002
498,0.003
499,0.001
500,0.004
501,0.002
502,0.002
503,0.002
504,0.002
505,0.002
506,0.002
507,0.002
508,0.002
509,0.002
510,0.001
511,0.002
512,0.001
513,0.002
514,0.002
515,0.002
516,0.001
517,0.002
518,0.001
519,0.002
520,0.002
521,0.002
522,0.001
523,0.002
524,0.002
525,0.003
526,0.003
527,0.003
528,0.002
529,0.003
530,0.002
531,0.002
532,0.002
533,0.002
534,0.002
535,0.001
536,0.001
537,0.002
538,0.001
539,0.003
540,0.002
541,0.003
542,0.002
543,0.002
544,0.002
545,0.002
546,0.001
547,0.002
548,0.002
549,0.002
550,0.001
551,0.001
552,0.001
553,0.002
554,0.001
555,0.002
556,0.001
557,0.001
558,0.001
559,0.001
560,0.001
561,0.001
562,0.002
563,0.002
564,0.001
565,0.002
566,0.001
567,0.002
568,0.002
569,0.002
570,0.002
571,0.002
572,0.001
573,0.002
574,0.002
575,0.002
576,0.002
577,0.002
578,0.002
579,0.002
580,0.002
581,0.003
582,0.002
583,0.002
584,0.002
585,0.003
586,0.002
587,0.002
588,0.002
589,0.002
590,0.002
591,0.002
592,0.002
593,0.002
594,0.002
595,0.002
596,0.001
597,0.002
598,0.002
599,0.002
600,0.002
601,0.001
602,0.001
603,0.001
604,0.002
605,0.002
606,0.002
607,0.002
608,0.002
609,0.002
610,0.003
611,0.002
612,0.002
613,0.002
614,0.002
615,0.002
616,0.001
617,0.003
618,0.002
619,0.002
620,0.002
621,0.002
622,0.002
623,0.002
624,0.003
625,0.002
626,0.002
627,0.002
628,0.001
629,0.003
630,0.002
631,0.002
632,0.001
633,0.002
634,0.002
635,0.002
636,0.002
637,0.005
638,0.003
639,0.002
640,0.001
641,0.003
642,0.003
643,0.002
644,0.003
645,0.002
646,0.002
647,0.003
648,0.002
649,0.001
650,0.002
651,0.002
652,0.002
653,0.002
654,0.002
655,0.002
656,0.002
657,0.002
658,0.002
659,0.002
660,0.002
661,0.002
662,0.002
663,0.002
664,0.002
665,0.003
666,0.001
667,0.002
668,0.002
669,0.002
670,0.002
671,0.001
672,0.002
673,0.001
674,0.001
675,0.001
676,0.002
677,0.001
678,0.002
679,0.002
680,0.002
681,0.003
682,0.003
683,0.001
684,0.002
685,0.001
686,0.002
687,0.002
688,0.003
689,0.003
690,0.002
691,0.001
692,0.001
693,0.003
694,0.003
695,0.002
696,0.001
697,0.002
698,0.002
699,0.002
700,0.001
701,0.002
702,0.002
703,0.002
704,0.002
705,0.002
706,0.002
707,0.001
708,0.002
709,0.002
710,0.002
711,0.001
712,0.002
713,0.001
714,0.002
715,0.002
716,0.002
717,0.003
718,0.002
719,0.003
720,0.002
721,0.001
722,0.001
723,0.002
724,0.001
725,0.001
726,0.002
727,0.001
728,0.004
729,0.001
730,0.002
731,0.002
732,0.002
733,0.002
734,0.002
735,0.002
736,0.003
737,0.002
738,0.002
739,0.004
740,0.002
741,0.002
742,0.002
743,0.001
744,0.002
745,0.002
746,0.003
747,0.001
748,0.002
749,0.001
750,0.003
751,0.002
752,0.002
753,0.002
754,0.003
755,0.003
756,0.002
757,0.003
758,0.002
759,0.003
760,0.002
761,0.003
762,0.001
763,0.003
764,0.002
765,0.002
766,0.001
767,0.002
768,0.001
769,0.003
770,0.003
771,0.004
772,0.001
773,0.002
774,0.001
775,0.002
776,0.002
777,0.003
778,0.002
779,0.001
780,0.001
781,0.001
782,0.003
783,0.003
784,0.002
785,0.002
786,0.001
787,0.003
788,0.002
789,0.002
790,0.001
791,0.002
792,0.002
793,0.001
794,0.003
795,0.003
796,0.001
797,0.003
798,0.003
799,0.002
800,0.003
801,0.001
802,0.003
803,0.002
804,0.002
805,0.003
806,0.001
807,0.002
808,0.002
809,0.002
810,0.001
811,0.002
812,0.003
813,0.001
814,0.004
815,0.003
816,0.004
817,0.001
818,0.001
819,0.002
820,0.002
821,0.001
822,0.002
823,0.002
824,0.003
825,0.002
826,0.003
827,0.002
828,0.001
829,0.003
830,0.003
831,0.002
832,0.001
833,0.002
834,0.002
835,0.001
836,0.003
837,0.003
838,0.002
839,0.002
840,0.002
841,0.002
842,0.002
843,0.002
844,0.003
845,0.002
846,0.001
847,0.002
848,0.001
849,0.002
850,0.003
851,0.002
852,0.002
853,0.005
854,0.003
855,0.002
856,0.002
857,0.003
858,0.001
859,0.003
860,0.003
861,0.001
862,0.003
863,0.002
864,0.001
865,0.003
866,0.003
867,0.001
868,0.002
869,0.003
870,0.001
871,0.001
872,0.003
873,0.004
874,0.001
875,0.003
876,0.003
877,0.001
878,0.002
879,0.002
880,0.002
881,0.002
882,0.002
883,0.002
884,0.003
885,0.003
886,0.002
887,0.002
888,0.002
889,0.002
890,0.002
891,0.001
892,0.004
893,0.003
894,0.002
895,0.004
896,0.002
897,0.002
898,0.003
899,0.002
900,0.002
901,0.001
902,0.003
903,0.001
904,0.002
905,0.003
906,0.004
907,0.002
908,0.002
909,0.001
910,0.002
911,0.002
912,0.002
913,0.002
914,0.001
915,0.003
916,0.003
917,0.002
918,0.002
919,0.002
920,0.003
921,0.002
922,0.002
923,0.002
924,0.002
925,0.003
926,0.002
927,0.001
928,0.002
929,0.002
930,0.002
931,0.003
932,0.002
933,0.003
934,0.002
935,0.001
936,0.002
937,0.004
938,0.002
939,0.002
940,0.003
941,0.002
942,0.003
943,0.002
944,0.002
945,0.002
946,0.002
947,0.002
948,0.002
949,0.003
950,0.002
951,0.003
952,0.002
953,0.001
954,0.002
955,0.003
956,0.002
957,0.002
958,0.004
959,0.002
960,0.003
961,0.002
962,0.001
963,0.002
964,0.002
965,0.002
966,0.002
967,0.002
968,0.001
969,0.002
970,0.001
971,0.002
972,0.002
973,0.002
974,0.004
975,0.002
976,0.002
977,0.001
978,0.003
979,0.001
980,0.002
981,0.002
982,0.002
983,0.002
984,0.002
985,0.001
986,0.003
987,0.002
988,0.002
989,0.002
990,0.002
991,0.002
992,0.002
993,0.001
994,0.002
995,0.001
996,0.002
997,0.002
998,0.002
999,0.002
1000,0.002
