Iteration,Time (s)
1,0.002
2,0.001
3,0.001
4,0.002
5,0.003
6,0.002
7,0.002
8,0.002
9,0.002
10,0.002
11,0.001
12,0.002
13,0.001
14,0.001
15,0.004
16,0.001
17,0.003
18,0.003
19,0.001
20,0.001
21,0.002
22,0.002
23,0.001
24,0.002
25,0.002
26,0.002
27,0.002
28,0.002
29,0.002
30,0.001
31,0.001
32,0.002
33,0.001
34,0.002
35,0.002
36,0.002
37,0.001
38,0.002
39,0.002
40,0.001
41,0.002
42,0.001
43,0.003
44,0.002
45,0.003
46,0.002
47,0.002
48,0.002
49,0.002
50,0.001
51,0.003
52,0.002
53,0.002
54,0.002
55,0.002
56,0.002
57,0.002
58,0.002
59,0.002
60,0.001
61,0.002
62,0.002
63,0.004
64,0.004
65,0.002
66,0.001
67,0.003
68,0.003
69,0.001
70,0.001
71,0.002
72,0.002
73,0.002
74,0.003
75,0.002
76,0.002
77,0.002
78,0.002
79,0.001
80,0.002
81,0.001
82,0.002
83,0.002
84,0.001
85,0.004
86,0.002
87,0.001
88,0.002
89,0.002
90,0.001
91,0.001
92,0.002
93,0.001
94,0.002
95,0.002
96,0.003
97,0.001
98,0.003
99,0.001
100,0.003
101,0.002
102,0.001
103,0.002
104,0.002
105,0.001
106,0.001
107,0.001
108,0.001
109,0.002
110,0.001
111,0.001
112,0.003
113,0.003
114,0.001
115,0.001
116,0.003
117,0.002
118,0.002
119,0.002
120,0.003
121,0.003
122,0.001
123,0.002
124,0.003
125,0.003
126,0.001
127,0.001
128,0.002
129,0.002
130,0.001
131,0.003
132,0.003
133,0.002
134,0.002
135,0.001
136,0.004
137,0.001
138,0.002
139,0.002
140,0.002
141,0.002
142,0.002
143,0.002
144,0.003
145,0.001
146,0.001
147,0.002
148,0.001
149,0.001
150,0.002
151,0.001
152,0.003
153,0.001
154,0.002
155,0.001
156,0.001
157,0.001
158,0.003
159,0.002
160,0.003
161,0.002
162,0.003
163,0.002
164,0.002
165,0.001
166,0.001
167,0.001
168,0.001
169,0.001
170,0.001
171,0.001
172,0.001
173,0.001
174,0.001
175,0.001
176,0.001
177,0.001
178,0.001
179,0.001
180,0.001
181,0.001
182,0.002
183,0.001
184,0.002
185,0.002
186,0.003
187,0.002
188,0.002
189,0.001
190,0.002
191,0.002
192,0.002
193,0.001
194,0.002
195,0.003
196,0.002
197,0.002
198,0.001
199,0.001
200,0.002
201,0.002
202,0.002
203,0.001
204,0.001
205,0.002
206,0.001
207,0.002
208,0.001
209,0.002
210,0.002
211,0.002
212,0.002
213,0.001
214,0.002
215,0.002
216,0.001
217,0.002
218,0.001
219,0.002
220,0.001
221,0.002
222,0.001
223,0.001
224,0.001
225,0.002
226,0.003
227,0.002
228,0.003
229,0.001
230,0.001
231,0.001
232,0.002
233,0.003
234,0.002
235,0.003
236,0.001
237,0.002
238,0.002
239,0.002
240,0.001
241,0.002
242,0.003
243,0.001
244,0.002
245,0.002
246,0.003
247,0.002
248,0.002
249,0.002
250,0.001
251,0.001
252,0.002
253,0.001
254,0.003
255,0.001
256,0.001
257,0.001
258,0.003
259,0.001
260,0.002
261,0.002
262,0.001
263,0.001
264,0.002
265,0.001
266,0.001
267,0.002
268,0.002
269,0.002
270,0.002
271,0.002
272,0.001
273,0.001
274,0.002
275,0.001
276,0.002
277,0.002
278,0.002
279,0.001
280,0.002
281,0.002
282,0.002
283,0.002
284,0.002
285,0.002
286,0.002
287,0.002
288,0.002
289,0.002
290,0.002
291,0.002
292,0.002
293,0.002
294,0.001
295,0.002
296,0.002
297,0.001
298,0.002
299,0.002
300,0.001
301,0.002
302,0.002
303,0.002
304,0.002
305,0.001
306,0.001
307,0.002
308,0.001
309,0.002
310,0.002
311,0.002
312,0.002
313,0.002
314,0.002
315,0.001
316,0.001
317,0.003
318,0.001
319,0.004
320,0.001
321,0.001
322,0.002
323,0.002
324,0.001
325,0.001
326,0.001
327,0.001
328,0.002
329,0.001
330,0.003
331,0.002
332,0.001
333,0.001
334,0.001
335,0.002
336,0.002
337,0.001
338,0.001
339,0.002
340,0.002
341,0.001
342,0.001
343,0.001
344,0.002
345,0.002
346,0.002
347,0.002
348,0.001
349,0.002
350,0.002
351,0.001
352,0.003
353,0.002
354,0.002
355,0.002
356,0.001
357,0.002
358,0.001
359,0.001
360,0.001
361,0.001
362,0.001
363,0.002
364,0.002
365,0.002
366,0.002
367,0.002
368,0.001
369,0.002
370,0.002
371,0.001
372,0.001
373,0.002
374,0.002
375,0.001
376,0.001
377,0.001
378,0.002
379,0.001
380,0.002
381,0.002
382,0.003
383,0.003
384,0.001
385,0.001
386,0.003
387,0.001
388,0.002
389,0.001
390,0.001
391,0.002
392,0.002
393,0.001
394,0.002
395,0.002
396,0.002
397,0.002
398,0.002
399,0.002
400,0.001
401,0.001
402,0.002
403,0.002
404,0.001
405,0.002
406,0.002
407,0.001
408,0.002
409,0.002
410,0.002
411,0.001
412,0.002
413,0.001
414,0.001
415,0.002
416,0.001
417,0.001
418,0.001
419,0.002
420,0.002
421,0.002
422,0.001
423,0.003
424,0.003
425,0.001
426,0.002
427,0.001
428,0.002
429,0.001
430,0.002
431,0.001
432,0.001
433,0.002
434,0.002
435,0.001
436,0.002
437,0.002
438,0.002
439,0.001
440,0.001
441,0.001
442,0.002
443,0.001
444,0.002
445,0.001
446,0.002
447,0.002
448,0.002
449,0.001
450,0.001
451,0.002
452,0.001
453,0.002
454,0.001
455,0.001
456,0.002
457,0.002
458,0.003
459,0.001
460,0.002
461,0.002
462,0.002
463,0.001
464,0.002
465,0.002
466,0.002
467,0.004
468,0.001
469,0.003
470,0.001
471,0.003
472,0.001
473,0.002
474,0.001
475,0.001
476,0.002
477,0.002
478,0.002
479,0.002
480,0.001
481,0.002
482,0.002
483,0.002
484,0.003
485,0.002
486,0.002
487,0.002
488,0.002
489,0.002
490,0.001
491,0.002
492,0.002
493,0.002
494,0.002
495,0.002
496,0.001
497,0.001
498,0.001
499,0.002
500,0.001
501,0.002
502,0.001
503,0.002
504,0.002
505,0.001
506,0.002
507,0.002
508,0.002
509,0.002
510,0.001
511,0.001
512,0.002
513,0.001
514,0.001
515,0.003
516,0.001
517,0.001
518,0.003
519,0.002
520,0.001
521,0.001
522,0.003
523,0.001
524,0.002
525,0.002
526,0.003
527,0.002
528,0.002
529,0.001
530,0.001
531,0.003
532,0.001
533,0.002
534,0.002
535,0.002
536,0.002
537,0.001
538,0.002
539,0.001
540,0.001
541,0.002
542,0.002
543,0.002
544,0.001
545,0.002
546,0.001
547,0.002
548,0.001
549,0.003
550,0.001
551,0.001
552,0.003
553,0.001
554,0.001
555,0.001
556,0.001
557,0.001
558,0.001
559,0.001
560,0.001
561,0.001
562,0.001
563,0.001
564,0.001
565,0.001
566,0.003
567,0.001
568,0.002
569,0.002
570,0.003
571,0.003
572,0.002
573,0.001
574,0.002
575,0.002
576,0.002
577,0.002
578,0.001
579,0.001
580,0.002
581,0.002
582,0.002
583,0.003
584,0.001
585,0.002
586,0.002
587,0.001
588,0.002
589,0.002
590,0.001
591,0.002
592,0.001
593,0.002
594,0.002
595,0.003
596,0.002
597,0.002
598,0.002
599,0.001
600,0.002
601,0.002
602,0.002
603,0.002
604,0.001
605,0.001
606,0.001
607,0.003
608,0.002
609,0.002
610,0.001
611,0.002
612,0.001
613,0.002
614,0.001
615,0.002
616,0.002
617,0.001
618,0.002
619,0.003
620,0.001
621,0.002
622,0.002
623,0.002
624,0.001
625,0.002
626,0.001
627,0.002
628,0.001
629,0.002
630,0.001
631,0.001
632,0.001
633,0.001
634,0.002
635,0.001
636,0.002
637,0.004
638,0.002
639,0.003
640,0.001
641,0.001
642,0.002
643,0.001
644,0.002
645,0.003
646,0.003
647,0.001
648,0.005
649,0.002
650,0.002
651,0.004
652,0.001
653,0.003
654,0.003
655,0.001
656,0.002
657,0.002
658,0.002
659,0.001
660,0.001
661,0.002
662,0.001
663,0.002
664,0.002
665,0.001
666,0.002
667,0.001
668,0.001
669,0.002
670,0.001
671,0.002
672,0.001
673,0.002
674,0.002
675,0.002
676,0.001
677,0.001
678,0.001
679,0.001
680,0.002
681,0.001
682,0.001
683,0.001
684,0.001
685,0.002
686,0.001
687,0.001
688,0.001
689,0.001
690,0.001
691,0.001
692,0.001
693,0.001
694,0.001
695,0.001
696,0.001
697,0.001
698,0.002
699,0.003
700,0.002
701,0.002
702,0.001
703,0.002
704,0.001
705,0.001
706,0.001
707,0.002
708,0.001
709,0.002
710,0.001
711,0.001
712,0.001
713,0.001
714,0.001
715,0.001
716,0.002
717,0.002
718,0.001
719,0.001
720,0.001
721,0.001
722,0.003
723,0.001
724,0.005
725,0.002
726,0.002
727,0.001
728,0.001
729,0.003
730,0.001
731,0.003
732,0.001
733,0.001
734,0.002
735,0.002
736,0.002
737,0.003
738,0.002
739,0.001
740,0.001
741,0.003
742,0.003
743,0.002
744,0.002
745,0.001
746,0.003
747,0.002
748,0.005
749,0.002
750,0.002
751,0.002
752,0.002
753,0.001
754,0.001
755,0.002
756,0.002
757,0.001
758,0.002
759,0.002
760,0.001
761,0.001
762,0.002
763,0.001
764,0.002
765,0.001
766,0.002
767,0.001
768,0.001
769,0.002
770,0.002
771,0.002
772,0.001
773,0.001
774,0.004
775,0.001
776,0.001
777,0.001
778,0.002
779,0.003
780,0.003
781,0.002
782,0.001
783,0.004
784,0.001
785,0.001
786,0.003
787,0.001
788,0.002
789,0.003
790,0.002
791,0.001
792,0.001
793,0.002
794,0.001
795,0.001
796,0.001
797,0.002
798,0.002
799,0.001
800,0.002
801,0.002
802,0.001
803,0.001
804,0.001
805,0.002
806,0.001
807,0.002
808,0.001
809,0.001
810,0.003
811,0.002
812,0.002
813,0.003
814,0.001
815,0.001
816,0.001
817,0.001
818,0.002
819,0.002
820,0.002
821,0.001
822,0.003
823,0.003
824,0.002
825,0.002
826,0.002
827,0.001
