1,0.013
2,0.003
3,0.003
4,0.003
5,0.003
6,0.004
7,0.005
8,0.004
9,0.004
10,0.004
11,0.008
12,0.007
13,0.006
14,0.007
15,0.015
16,0.007
17,0.005
18,0.007
19,0.056
20,0.011
21,0.006
22,0.003
23,0.005
24,0.005
25,0.004
26,0.005
27,0.004
28,0.016
29,0.014
30,0.01
31,0.01
32,0.006
33,0.011
34,0.004
35,0.004
36,0.003
37,0.003
38,0.004
39,0.005
40,0.006
41,0.005
42,0.005
43,0.004
44,0.005
45,0.003
46,0.003
47,0.003
48,0.002
49,0.003
50,0.003
51,0.008
52,0.003
53,0.007
54,0.005
55,0.009
56,0.004
57,0.005
58,0.004
59,0.004
60,0.003
61,0.004
62,0.004
63,0.003
64,0.003
65,0.004
66,0.004
67,0.01
68,0.005
69,0.007
70,0.004
71,0.003
72,0.003
73,0.003
74,0.004
75,0.003
76,0.003
77,0.005
78,0.005
79,0.005
80,0.005
81,0.005
82,0.004
83,0.003
84,0.003
85,0.005
86,0.003
87,0.004
88,0.004
89,0.004
90,0.005
91,0.007
92,0.005
93,0.008
94,0.004
95,0.003
96,0.004
97,0.002
98,0.003
99,0.003
100,0.003
101,0.002
102,0.005
103,0.006
104,0.003
105,0.004
106,0.004
107,0.004
108,0.003
109,0.003
110,0.002
111,0.003
112,0.002
113,0.002
114,0.002
115,0.002
116,0.003
117,0.002
118,0.003
119,0.004
120,0.004
121,0.004
122,0.005
123,0.004
124,0.005
125,0.003
126,0.003
127,0.003
128,0.003
129,0.003
130,0.003
131,0.004
132,0.004
133,0.004
134,0.004
135,0.006
136,0.005
137,0.005
138,0.003
139,0.003
140,0.002
141,0.003
142,0.003
143,0.003
144,0.003
145,0.002
146,0.004
147,0.004
148,0.005
149,0.004
150,0.003
151,0.005
152,0.003
153,0.003
154,0.004
155,0.003
156,0.004
157,0.004
158,0.004
159,0.004
160,0.012
161,0.005
162,0.005
163,0.005
164,0.003
165,0.003
166,0.003
167,0.004
168,0.003
169,0.003
170,0.003
171,0.003
172,0.006
173,0.005
174,0.005
175,0.004
176,0.004
177,0.003
178,0.002
179,0.002
180,0.002
181,0.002
182,0.002
183,0.002
184,0.002
185,0.002
186,0.002
187,0.003
188,0.003
189,0.003
190,0.005
191,0.004
192,0.004
193,0.004
194,0.002
195,0.003
196,0.002
197,0.002
198,0.003
199,0.002
200,0.002
201,0.002
202,0.002
203,0.003
204,0.004
205,0.005
206,0.005
207,0.005
208,0.004
209,0.004
210,0.004
211,0.002
212,0.003
213,0.002
214,0.002
215,0.003
216,0.003
217,0.002
218,0.004
219,0.005
220,0.006
221,0.007
222,0.005
223,0.005
224,0.006
225,0.004
226,0.004
227,0.004
228,0.003
229,0.003
230,0.006
231,0.005
232,0.007
233,0.004
234,0.006
235,0.004
236,0.003
237,0.003
238,0.004
239,0.004
240,0.003
241,0.004
242,0.003
243,0.004
244,0.005
245,0.004
246,0.005
247,0.004
248,0.004
249,0.003
250,0.002
251,0.002
252,0.002
253,0.002
254,0.002
255,0.002
256,0.002
257,0.002
258,0.003
259,0.003
260,0.003
261,0.003
262,0.004
263,0.003
264,0.004
265,0.005
266,0.005
267,0.003
268,0.003
269,0.003
270,0.003
271,0.003
272,0.005
273,0.005
274,0.006
275,0.005
276,0.005
277,0.004
278,0.004
279,0.003
280,0.003
281,0.002
282,0.003
283,0.003
284,0.003
285,0.003
286,0.002
287,0.002
288,0.003
289,0.004
290,0.004
291,0.004
292,0.004
293,0.005
294,0.004
295,0.005
296,0.003
297,0.003
298,0.002
299,0.002
300,0.003
301,0.004
302,0.003
303,0.003
304,0.004
305,0.003
306,0.003
307,0.004
308,0.003
309,0.004
310,0.004
311,0.003
312,0.002
313,0.002
314,0.002
315,0.002
316,0.002
317,0.002
318,0.003
319,0.002
320,0.002
321,0.002
322,0.003
323,0.003
324,0.003
325,0.003
326,0.007
327,0.003
328,0.002
329,0.002
330,0.007
331,0.002
332,0.001
333,0.002
334,0.001
335,0.001
336,0.001
337,0.002
338,0.001
339,0.002
340,0.002
341,0.003
342,0.001
343,0.002
344,0.003
345,0.004
346,0.003
347,0.003
348,0.003
349,0.003
350,0.003
351,0.003
352,0.003
353,0.003
354,0.002
355,0.001
356,0.001
357,0.002
358,0.002
359,0.002
360,0.002
361,0.002
362,0.002
363,0.002
364,0.002
365,0.002
366,0.002
367,0.002
368,0.002
369,0.004
370,0.003
371,0.004
372,0.004
373,0.003
374,0.003
375,0.004
376,0.003
377,0.003
378,0.003
379,0.002
380,0.002
381,0.001
382,0.002
383,0.002
384,0.001
385,0.001
386,0.001
387,0.001
388,0.002
389,0.002
390,0.001
391,0.001
392,0.001
393,0.002
394,0.002
395,0.005
396,0.003
397,0.004
398,0.003
399,0.004
400,0.002
401,0.003
402,0.002
403,0.003
404,0.003
405,0.004
406,0.002
407,0.001
408,0.002
409,0.002
410,0.002
411,0.001
412,0.001
413,0.001
414,0.001
415,0.001
416,0.002
417,0.001
418,0.002
419,0.002
420,0.003
421,0.002
422,0.003
423,0.004
424,0.004
425,0.005
426,0.005
427,0.005
428,0.005
429,0.002
430,0.002
431,0.002
432,0.002
433,0.002
434,0.003
435,0.002
436,0.002
437,0.003
438,0.002
439,0.002
440,0.002
441,0.002
442,0.003
443,0.003
444,0.002
445,0.003
446,0.003
447,0.003
448,0.003
449,0.002
450,0.002
451,0.002
452,0.003
453,0.002
454,0.002
455,0.001
456,0.001
457,0.002
458,0.002
459,0.002
460,0.001
461,0.002
462,0.001
463,0.001
464,0.002
465,0.002
466,0.002
467,0.002
468,0.003
469,0.004
470,0.003
471,0.003
472,0.003
473,0.003
474,0.003
475,0.002
476,0.003
477,0.003
478,0.003
479,0.002
480,0.002
481,0.002
482,0.002
483,0.002
484,0.002
485,0.002
486,0.002
487,0.002
488,0.002
489,0.001
490,0.002
491,0.002
492,0.002
493,0.002
494,0.003
495,0.004
496,0.005
497,0.002
498,0.004
499,0.004
500,0.003
501,0.003
502,0.002
503,0.002
504,0.001
505,0.001
506,0.001
507,0.001
508,0.002
509,0.002
510,0.001
511,0.002
512,0.001
513,0.001
514,0.002
515,0.002
516,0.001
517,0.001
518,0.001
519,0.002
520,0.002
521,0.002
522,0.003
523,0.003
524,0.003
525,0.003
526,0.003
527,0.003
528,0.002
529,0.003
530,0.003
531,0.002
532,0.002
533,0.002
534,0.002
535,0.002
536,0.001
537,0.001
538,0.002
539,0.002
540,0.002
541,0.001
542,0.001
543,0.002
544,0.002
545,0.005
546,0.003
547,0.005
548,0.003
549,0.003
550,0.003
551,0.003
552,0.003
553,0.004
554,0.003
555,0.003
556,0.002
557,0.002
558,0.002
559,0.002
560,0.001
561,0.002
562,0.003
563,0.002
564,0.001
565,0.001
566,0.002
567,0.002
568,0.002
569,0.002
570,0.002
571,0.003
572,0.003
573,0.002
574,0.003
575,0.003
576,0.002
577,0.002
578,0.002
579,0.003
580,0.003
581,0.003
582,0.002
583,0.002
584,0.002
585,0.001
586,0.001
587,0.001
588,0.001
589,0.002
590,0.001
591,0.001
592,0.002
593,0.002
594,0.002
595,0.002
596,0.002
597,0.001
598,0.002
599,0.002
600,0.003
601,0.002
602,0.003
603,0.003
604,0.003
605,0.002
606,0.003
607,0.002
608,0.004
609,0.002
610,0.003
611,0.002
612,0.002
613,0.002
614,0.001
615,0.001
616,0.001
617,0.002
618,0.002
619,0.001
620,0.001
621,0.001
622,0.001
623,0.002
624,0.001
625,0.001
626,0.002
627,0.004
628,0.003
629,0.002
630,0.002
631,0.001
632,0.002
633,0.002
634,0.004
635,0.004
636,0.003
637,0.002
638,0.002
639,0.002
640,0.003
641,0.002
642,0.002
643,0.002
644,0.001
645,0.001
646,0.002
647,0.001
648,0.001
649,0.001
650,0.001
651,0.001
652,0.001
653,0.001
654,0.002
655,0.002
656,0.002
657,0.003
658,0.003
659,0.003
660,0.002
661,0.003
662,0.004
663,0.003
664,0.003
665,0.003
666,0.002
667,0.002
668,0.002
669,0.002
670,0.001
671,0.001
672,0.001
673,0.001
674,0.001
675,0.002
676,0.002
677,0.002
678,0.001
679,0.001
680,0.002
681,0.004
682,0.004
683,0.003
684,0.004
685,0.003
686,0.003
687,0.003
688,0.002
689,0.004
690,0.003
691,0.002
692,0.002
693,0.002
694,0.002
695,0.002
696,0.001
697,0.002
698,0.001
699,0.001
700,0.002
701,0.002
702,0.002
703,0.001
704,0.001
705,0.002
706,0.002
707,0.003
708,0.003
709,0.003
710,0.003
711,0.004
712,0.004
713,0.003
714,0.003
715,0.003
716,0.003
717,0.002
718,0.002
719,0.002
720,0.002
721,0.002
722,0.002
723,0.002
724,0.001
725,0.003
726,0.001
727,0.002
728,0.001
729,0.001
730,0.001
731,0.001
732,0.002
733,0.002
734,0.003
735,0.002
736,0.003
737,0.002
738,0.003
739,0.003
740,0.002
741,0.003
742,0.002
743,0.004
744,0.002
745,0.002
746,0.001
747,0.001
748,0.001
749,0.001
750,0.001
751,0.001
752,0.001
753,0.001
754,0.001
755,0.001
756,0.003
757,0.003
758,0.003
759,0.001
760,0.003
761,0.002
762,0.004
763,0.002
764,0.003
765,0.004
766,0.002
767,0.003
768,0.003
769,0.004
770,0.003
771,0.002
772,0.002
773,0.001
774,0.001
775,0.001
776,0.002
777,0.002
778,0.002
779,0.002
780,0.002
781,0.001
782,0.001
783,0.002
784,0.002
785,0.001
786,0.001
787,0.002
788,0.002
789,0.003
790,0.003
791,0.002
792,0.003
793,0.003
794,0.004
795,0.003
796,0.004
797,0.006
798,0.002
799,0.002
800,0.002
801,0.002
802,0.002
803,0.001
804,0.001
805,0.002
806,0.001
807,0.001
808,0.002
809,0.001
810,0.001
811,0.005
812,0.006
813,0.006
814,0.004
815,0.004
816,0.003
817,0.003
818,0.004
819,0.002
820,0.002
821,0.002
822,0.001
823,0.002
824,0.002
825,0.002
826,0.001
827,0.001
828,0.002
829,0.002
830,0.002
831,0.002
832,0.001
833,0.002
834,0.002
835,0.003
836,0.003
837,0.003
838,0.003
839,0.003
840,0.003
841,0.002
842,0.003
843,0.002
844,0.002
845,0.003
846,0.002
847,0.001
848,0.002
849,0.001
850,0.001
851,0.001
852,0.001
853,0.001
854,0.002
855,0.001
856,0.001
857,0.001
858,0.001
859,0.001
860,0.001
861,0.002
862,0.001
863,0.002
864,0.002
865,0.003
866,0.002
867,0.003
868,0.002
869,0.003
870,0.003
871,0.003
872,0.004
873,0.002
874,0.003
875,0.002
876,0.002
877,0.001
878,0.001
879,0.002
880,0.001
881,0.001
882,0.002
883,0.001
884,0.001
885,0.002
886,0.001
887,0.002
888,0.001
889,0.001
890,0.001
891,0.002
892,0.002
893,0.002
894,0.003
895,0.003
896,0.003
897,0.003
898,0.003
899,0.003
900,0.004
901,0.003
902,0.002
903,0.002
904,0.001
905,0.001
906,0.002
907,0.002
908,0.002
909,0.001
910,0.001
911,0.001
912,0.002
913,0.002
914,0.001
915,0.002
916,0.001
917,0.002
918,0.001
919,0.001
920,0.002
921,0.002
922,0.002
923,0.002
924,0.002
925,0.004
926,0.002
927,0.003
928,0.002
929,0.003
930,0.004
931,0.002
932,0.002
933,0.002
934,0.001
935,0.001
936,0.002
937,0.002
938,0.002
939,0.002
940,0.002
941,0.001
942,0.001
943,0.001
944,0.002
945,0.001
946,0.001
947,0.003
948,0.002
949,0.003
950,0.004
951,0.003
952,0.003
953,0.004
954,0.002
955,0.005
956,0.004
957,0.004
958,0.002
959,0.002
960,0.002
961,0.001
962,0.002
963,0.001
964,0.002
965,0.001
966,0.002
967,0.001
