1,0.047
2,0.087
3,0.060
4,0.089
5,0.061
6,0.089
7,0.063
8,0.087
9,0.059
10,0.087
11,0.059
12,0.085
13,0.063
14,0.088
15,0.059
16,0.087
17,0.059
18,0.089
19,0.059
20,0.085
21,0.059
22,0.089
23,0.059
24,0.089
25,0.061
26,0.089
27,0.059
28,0.087
29,0.060
30,0.088
31,0.059
32,0.087
33,0.061
34,0.087
35,0.059
36,0.089
37,0.059
38,0.087
39,0.061
40,0.087
41,0.060
42,0.086
43,0.059
44,0.089
45,0.061
46,0.087
47,0.059
48,0.087
49,0.061
50,0.076
51,0.077
52,0.069
53,0.065
54,0.072
55,0.079
56,0.071
57,0.061
58,0.069
59,0.081
60,0.078
61,0.061
62,0.070
63,0.081
64,0.069
65,0.065
66,0.069
67,0.077
68,0.074
69,0.068
70,0.070
71,0.077
72,0.073
73,0.067
74,0.074
75,0.072
76,0.077
77,0.069
78,0.069
79,0.076
80,0.073
81,0.067
82,0.073
83,0.076
84,0.074
85,0.072
86,0.079
87,0.076
88,0.079
89,0.078
90,0.076
91,0.076
92,0.071
93,0.071
94,0.077
95,0.072
96,0.070
97,0.072
98,0.073
99,0.075
100,0.071
101,0.068
102,0.077
103,0.071
104,0.069
105,0.073
106,0.071
107,0.069
108,0.068
109,0.072
110,0.073
111,0.071
112,0.068
113,0.069
114,0.071
115,0.081
116,0.069
117,0.142
118,0.099
119,0.084
120,0.076
121,0.079
122,0.082
123,0.080
124,0.073
125,0.073
126,0.079
127,0.081
128,0.085
129,0.081
130,0.073
131,0.075
132,0.073
133,0.091
134,0.085
135,0.084
136,0.077
137,0.075
138,0.071
139,0.082
140,0.073
141,0.073
142,0.072
143,0.074
144,0.077
145,0.085
146,0.079
147,0.072
148,0.073
149,0.077
150,0.074
151,0.073
152,0.071
153,0.072
154,0.069
155,0.073
156,0.069
157,0.077
158,0.086
159,0.087
160,0.088
161,0.085
162,0.077
163,0.081
164,0.075
165,0.131
166,0.105
167,0.095
168,0.087
169,0.083
170,0.102
171,0.085
172,0.101
173,0.087
174,0.081
175,0.079
176,0.084
177,0.072
178,0.076
179,0.075
180,0.072
181,0.075
182,0.079
183,0.071
184,0.069
185,0.071
186,0.075
187,0.072
188,0.069
189,0.077
190,0.074
191,0.079
192,0.096
193,0.077
194,0.076
195,0.103
196,0.083
197,0.082
198,0.076
199,0.087
200,0.071
201,0.069
202,0.081
203,0.081
204,0.075
205,0.068
206,0.085
207,0.083
208,0.097
209,0.114
210,0.084
211,0.102
212,0.078
213,0.090
214,0.079
215,0.137
216,0.134
217,0.073
218,0.112
219,0.095
220,0.109
221,0.081
222,0.125
223,0.083
224,0.083
225,0.121
226,0.117
227,0.113
228,0.072
229,0.072
230,0.084
231,0.092
232,0.083
233,0.089
234,0.124
235,0.094
236,0.078
237,0.126
238,0.089
239,0.082
240,0.086
241,0.095
242,0.093
243,0.097
244,0.082
245,0.090
246,0.087
247,0.083
248,0.073
249,0.070
250,0.114
251,0.102
252,0.072
253,0.085
254,0.085
255,0.074
256,0.075
257,0.071
258,0.073
259,0.075
260,0.071
261,0.075
262,0.073
263,0.075
264,0.071
265,0.077
266,0.071
267,0.073
268,0.071
